timestamp,ASL_HAND_COMPLETE_rx,ASL_HAND_COMPLETE_ry,ASL_HAND_COMPLETE_rz,f_index.01.R_rx,f_index.01.R_ry,f_index.01.R_rz,f_index.02.R_rx,f_index.02.R_ry,f_index.02.R_rz,f_index.03.R_rx,f_index.03.R_ry,f_index.03.R_rz,f_index.03.R_end_rx,f_index.03.R_end_ry,f_index.03.R_end_rz,f_middle.01.R_rx,f_middle.01.R_ry,f_middle.01.R_rz,f_middle.02.R_rx,f_middle.02.R_ry,f_middle.02.R_rz,f_middle.03.R_rx,f_middle.03.R_ry,f_middle.03.R_rz,f_middle.03.R_end_rx,f_middle.03.R_end_ry,f_middle.03.R_end_rz,f_pinky.01.R_rx,f_pinky.01.R_ry,f_pinky.01.R_rz,f_pinky.02.R_rx,f_pinky.02.R_ry,f_pinky.02.R_rz,f_pinky.03.R_rx,f_pinky.03.R_ry,f_pinky.03.R_rz,f_pinky.03.R_end_rx,f_pinky.03.R_end_ry,f_pinky.03.R_end_rz,f_ring.01.R_rx,f_ring.01.R_ry,f_ring.01.R_rz,f_ring.02.R_rx,f_ring.02.R_ry,f_ring.02.R_rz,f_ring.03.R_rx,f_ring.03.R_ry,f_ring.03.R_rz,f_ring.03.R_end_rx,f_ring.03.R_end_ry,f_ring.03.R_end_rz,forearm.R_rx,forearm.R_ry,forearm.R_rz,hand.R_rx,hand.R_ry,hand.R_rz,metarig.001_rx,metarig.001_ry,metarig.001_rz,palm.01.R_rx,palm.01.R_ry,palm.01.R_rz,palm.02.R_rx,palm.02.R_ry,palm.02.R_rz,palm.03.R_rx,palm.03.R_ry,palm.03.R_rz,palm.04.R_rx,palm.04.R_ry,palm.04.R_rz,thumb.01.R_rx,thumb.01.R_ry,thumb.01.R_rz,thumb.02.R_rx,thumb.02.R_ry,thumb.02.R_rz,thumb.03.R_rx,thumb.03.R_ry,thumb.03.R_rz,thumb.03.R_end_rx,thumb.03.R_end_ry,thumb.03.R_end_rz
20.1833,25.4356,89.8908,138.8988,14.8065,8.1635,358.7857,14.5515,358.0636,354.4271,28.6089,2.0667,1.4065,0.0000,0.0000,0.0000,71.7376,341.2893,338.7107,83.6190,331.2816,334.1791,84.4669,303.8406,306.2545,0.0000,0.0000,0.0000,355.4638,339.9662,350.3498,11.6779,359.9491,354.9114,1.4209,355.6675,359.8808,0.0000,0.0000,0.0000,3.0440,353.1480,352.0390,4.3277,358.8623,359.6968,8.7577,352.6531,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,325.2369,48.2920,35.1059,29.3743,23.0211,0.9342,12.8490,3.9340,359.3976,0.0000,0.0000,0.0000
20.2000,25.1571,90.0932,138.8337,10.9177,8.2474,358.8044,10.6799,358.4477,354.5110,24.7204,1.9617,1.3593,0.0000,0.0000,0.0000,73.3521,339.0773,336.6003,85.1305,322.2909,325.2308,85.2847,286.4570,288.9390,0.0000,0.0000,0.0000,355.4391,339.9705,350.3495,11.6533,359.9514,354.9119,1.3961,355.6675,359.8808,0.0000,0.0000,0.0000,3.0430,353.1481,352.0390,4.3267,358.8623,359.6968,8.7566,352.6532,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,323.6247,46.8775,35.9288,27.3940,22.9848,0.9169,10.8685,3.9552,359.4020,0.0000,0.0000,0.0000
20.2167,24.9326,90.1644,138.7718,8.6229,8.2959,358.8126,8.3951,358.6695,354.5478,22.4257,1.9028,1.3358,0.0000,0.0000,0.0000,74.4415,337.3082,334.9005,86.0528,312.3446,315.3135,85.5277,271.8076,274.3360,0.0000,0.0000,0.0000,355.4472,339.9691,350.3496,11.6615,359.9506,354.9117,1.4044,355.6675,359.8808,0.0000,0.0000,0.0000,3.0628,353.1454,352.0388,4.3467,358.8622,359.6968,8.7766,352.6520,356.6480,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,322.6664,46.0012,36.4545,26.2067,22.9636,0.9074,9.6811,3.9678,359.4042,0.0000,0.0000,0.0000
20.2333,24.5295,90.2097,138.6420,5.2504,8.3660,358.8210,5.0370,358.9911,354.5854,19.0534,1.8196,1.3063,0.0000,0.0000,0.0000,76.2240,333.7502,331.4581,87.1090,283.2841,286.3012,85.2430,247.0439,249.6501,0.0000,0.0000,0.0000,355.3994,339.9772,350.3489,11.6136,359.9550,354.9126,1.3563,355.6676,359.8808,0.0000,0.0000,0.0000,3.0685,353.1446,352.0388,4.3524,358.8622,359.6968,8.7824,352.6517,356.6480,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,321.2958,44.6971,37.2577,24.4941,22.9338,0.8946,7.9684,3.9858,359.4070,0.0000,0.0000,0.0000
20.2500,24.3981,90.2227,138.5989,4.5766,8.3799,358.8222,4.3661,359.0549,354.5906,18.3797,1.8034,1.3011,0.0000,0.0000,0.0000,76.7403,332.5190,330.2609,87.2167,271.5204,274.5519,85.0067,240.6645,243.2937,0.0000,0.0000,0.0000,355.3904,339.9788,350.3488,11.6046,359.9558,354.9128,1.3472,355.6676,359.8808,0.0000,0.0000,0.0000,3.0659,353.1449,352.0388,4.3498,358.8622,359.6968,8.7798,352.6518,356.6480,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,320.9622,44.3700,37.4630,24.0744,22.9266,0.8916,7.5487,3.9902,359.4076,0.0000,0.0000,0.0000
20.2667,24.0928,90.2518,138.5023,3.0218,8.4119,358.8244,2.8179,359.2016,354.5998,16.8249,1.7666,1.2900,0.0000,0.0000,0.0000,77.8975,329.3145,327.1343,87.0032,244.7452,247.8095,84.2695,228.4613,231.1433,0.0000,0.0000,0.0000,355.3969,339.9776,350.3489,11.6113,359.9552,354.9127,1.3540,355.6676,359.8808,0.0000,0.0000,0.0000,3.0527,353.1468,352.0389,4.3365,358.8623,359.6968,8.7665,352.6526,356.6481,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,320.2980,43.7066,37.8839,23.2353,22.9124,0.8859,6.7096,3.9989,359.4087,0.0000,0.0000,0.0000
20.2833,24.0365,90.2575,138.4883,2.7380,8.4178,358.8247,2.5352,359.2284,354.6010,16.5411,1.7599,1.2881,0.0000,0.0000,0.0000,78.1130,328.6360,326.4706,86.8969,240.3361,243.4066,84.1046,226.5084,229.2004,0.0000,0.0000,0.0000,355.3828,339.9801,350.3487,11.5970,359.9565,354.9129,1.3396,355.6676,359.8808,0.0000,0.0000,0.0000,3.0573,353.1461,352.0389,4.3411,358.8623,359.6968,8.7710,352.6523,356.6481,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,320.1872,43.5943,37.9557,23.0949,22.9100,0.8850,6.5691,4.0003,359.4088,0.0000,0.0000,0.0000
20.3000,23.9015,90.2643,138.4642,2.0690,8.4315,358.8252,1.8691,359.2914,354.6035,15.8721,1.7443,1.2837,0.0000,0.0000,0.0000,78.6187,326.9213,324.7912,86.5785,231.1194,234.2048,83.6873,222.2878,225.0036,0.0000,0.0000,0.0000,355.3962,339.9778,350.3489,11.6107,359.9552,354.9127,1.3534,355.6676,359.8808,0.0000,0.0000,0.0000,3.0455,353.1478,352.0390,4.3292,358.8623,359.6968,8.7592,352.6530,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.9444,43.3466,38.1147,22.7866,22.9049,0.8830,6.2609,4.0035,359.4092,0.0000,0.0000,0.0000
20.3167,23.6988,90.1912,138.4548,1.3725,8.4458,358.8257,1.1755,359.3569,354.6052,15.1757,1.7281,1.2794,0.0000,0.0000,0.0000,79.2110,324.6570,322.5691,86.1029,222.3139,225.4170,83.1480,217.9273,220.6718,0.0000,0.0000,0.0000,355.4113,339.9752,350.3491,11.6259,359.9539,354.9124,1.3687,355.6676,359.8808,0.0000,0.0000,0.0000,3.1224,353.1370,352.0384,4.4069,358.8619,359.6968,8.8367,352.6485,356.6475,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.6893,43.0839,38.2842,22.4621,22.8995,0.8809,5.9363,4.0069,359.4095,0.0000,0.0000,0.0000
20.3333,23.5144,90.0789,138.4450,0.9584,8.4543,358.8258,0.7632,359.3958,354.6059,14.7616,1.7185,1.2769,0.0000,0.0000,0.0000,79.6355,322.8286,320.7717,85.7057,217.1599,220.2761,82.7290,215.1396,217.9053,0.0000,0.0000,0.0000,355.3917,339.9785,350.3488,11.6063,359.9556,354.9128,1.3489,355.6676,359.8808,0.0000,0.0000,0.0000,3.0858,353.1422,352.0387,4.3699,358.8621,359.6968,8.7997,352.6506,356.6478,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.5263,42.9147,38.3938,22.2544,22.8960,0.8796,5.7286,4.0091,359.4098,0.0000,0.0000,0.0000
20.3500,23.2308,89.8052,138.3870,0.6005,8.4616,358.8259,0.4068,359.4295,354.6062,14.4037,1.7103,1.2748,0.0000,0.0000,0.0000,80.0845,320.6667,318.6436,85.2414,212.5690,215.6995,82.2562,212.4554,215.2440,0.0000,0.0000,0.0000,355.3841,339.9798,350.3487,11.5986,359.9563,354.9129,1.3412,355.6676,359.8808,0.0000,0.0000,0.0000,3.0476,353.1475,352.0390,4.3313,358.8623,359.6968,8.7613,352.6529,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.5972,42.9883,38.3460,22.3447,22.8975,0.8802,5.8189,4.0081,359.4097,0.0000,0.0000,0.0000
20.3667,22.8850,89.4127,138.3018,3.0477,8.4114,358.8243,2.8437,359.1992,354.5997,16.8509,1.7672,1.2902,0.0000,0.0000,0.0000,80.3770,319.1074,317.1069,84.9159,209.9706,213.1107,81.9310,210.8336,213.6376,0.0000,0.0000,0.0000,355.3860,339.9795,350.3488,11.6006,359.9561,354.9128,1.3432,355.6676,359.8808,0.0000,0.0000,0.0000,3.0751,353.1436,352.0388,4.3591,358.8622,359.6968,8.7890,352.6513,356.6479,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,320.2771,43.6854,37.8974,23.2089,22.9120,0.8858,6.6831,3.9992,359.4087,0.0000,0.0000,0.0000
20.3833,22.0228,88.5440,138.1440,8.1951,8.3048,358.8139,7.9692,358.7106,354.5536,21.9980,1.8920,1.3317,0.0000,0.0000,0.0000,80.7337,317.0140,315.0419,84.4945,207.1503,210.3024,81.5143,208.9746,211.7980,0.0000,0.0000,0.0000,355.4500,339.9686,350.3496,11.6652,359.9503,354.9117,1.4081,355.6675,359.8808,0.0000,0.0000,0.0000,3.0750,353.1437,352.0388,4.3590,358.8622,359.6968,8.7889,352.6513,356.6479,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,321.4163,44.8143,37.1845,24.6454,22.9364,0.8957,8.1197,3.9842,359.4068,0.0000,0.0000,0.0000
20.4000,21.6769,88.2171,138.0952,9.5740,8.2759,358.8094,9.3421,358.5779,354.5336,23.3768,1.9269,1.3452,0.0000,0.0000,0.0000,80.8194,316.4756,314.5104,84.3892,206.5228,209.6779,81.4107,208.5456,211.3738,0.0000,0.0000,0.0000,355.4476,339.9690,350.3496,11.6628,359.9505,354.9117,1.4057,355.6675,359.8808,0.0000,0.0000,0.0000,3.0588,353.1459,352.0389,4.3426,358.8622,359.6968,8.7725,352.6523,356.6481,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,322.0445,45.4172,36.8111,25.4319,22.9500,0.9014,8.9063,3.9759,359.4055,0.0000,0.0000,0.0000
20.4167,20.9751,87.5776,138.0223,11.6084,8.2327,358.8015,11.3676,358.3802,354.4981,25.4110,1.9798,1.3670,0.0000,0.0000,0.0000,80.9363,315.7154,313.7598,84.2428,205.6940,208.8531,81.2669,207.9698,210.8045,0.0000,0.0000,0.0000,355.4413,339.9701,350.3495,11.6565,359.9511,354.9118,1.3994,355.6675,359.8808,0.0000,0.0000,0.0000,3.0628,353.1454,352.0388,4.3467,358.8622,359.6968,8.7766,352.6520,356.6480,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,321.9713,45.3477,36.8539,25.3404,22.9484,0.9008,8.8148,3.9769,359.4057,0.0000,0.0000,0.0000
20.4333,19.1907,86.0438,137.9100,15.2430,8.1540,358.7832,14.9860,358.0197,354.4159,29.0454,2.0790,1.4124,0.0000,0.0000,0.0000,81.1162,314.4856,312.5451,84.0111,204.4778,207.6433,81.0401,207.1052,209.9502,0.0000,0.0000,0.0000,355.4611,339.9667,350.3498,11.6765,359.9492,354.9115,1.4195,355.6675,359.8808,0.0000,0.0000,0.0000,3.1176,353.1377,352.0384,4.4020,358.8619,359.6968,8.8319,352.6487,356.6476,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,321.3106,44.7116,37.2487,24.5127,22.9341,0.8947,7.9870,3.9856,359.4070,0.0000,0.0000,0.0000
20.4500,18.4970,85.4726,137.8843,16.2740,8.1312,358.7770,16.0123,357.9153,354.3880,30.0763,2.1083,1.4269,0.0000,0.0000,0.0000,81.1664,314.1281,312.1918,83.9450,204.1500,207.3173,80.9754,206.8680,209.7159,0.0000,0.0000,0.0000,355.4557,339.9676,350.3497,11.6711,359.9497,354.9116,1.4140,355.6675,359.8808,0.0000,0.0000,0.0000,3.0956,353.1408,352.0386,4.3798,358.8621,359.6968,8.8097,352.6501,356.6477,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,321.1393,44.5441,37.3536,24.2973,22.9304,0.8932,7.7716,3.9878,359.4073,0.0000,0.0000,0.0000
20.4667,13.7141,81.8918,138.0467,20.7741,8.0285,358.7444,20.4914,357.4458,354.2408,34.5760,2.2443,1.4997,0.0000,0.0000,0.0000,81.4000,312.3755,310.4595,83.6287,202.6873,205.8632,80.6666,205.7869,208.6487,0.0000,0.0000,0.0000,355.4392,339.9704,350.3495,11.6544,359.9513,354.9119,1.3972,355.6675,359.8808,0.0000,0.0000,0.0000,3.0481,353.1474,352.0390,4.3318,358.8623,359.6968,8.7617,352.6529,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,320.4170,43.8267,37.8072,23.3861,22.9149,0.8869,6.8603,3.9973,359.4085,0.0000,0.0000,0.0000
20.4833,11.2669,80.2008,138.4070,20.8206,8.0274,358.7440,20.5377,357.4409,354.2391,34.6225,2.2458,1.5005,0.0000,0.0000,0.0000,81.4847,311.7003,309.7917,83.5102,202.1800,205.3591,80.5511,205.4032,208.2700,0.0000,0.0000,0.0000,355.4496,339.9687,350.3496,11.6649,359.9503,354.9117,1.4078,355.6675,359.8808,0.0000,0.0000,0.0000,3.0502,353.1471,352.0389,4.3340,358.8623,359.6968,8.7639,352.6528,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,320.1867,43.5938,37.9560,23.0942,22.9100,0.8850,6.5685,4.0004,359.4088,0.0000,0.0000,0.0000
20.5000,11.2669,80.2008,138.4070,20.8206,8.0274,358.7440,20.5377,357.4409,354.2391,34.6225,2.2458,1.5005,0.0000,0.0000,0.0000,81.4847,311.7003,309.7917,83.5102,202.1800,205.3591,80.5511,205.4032,208.2700,0.0000,0.0000,0.0000,355.4496,339.9687,350.3496,11.6649,359.9503,354.9117,1.4078,355.6675,359.8808,0.0000,0.0000,0.0000,3.0502,353.1471,352.0389,4.3340,358.8623,359.6968,8.7639,352.6528,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,320.1867,43.5938,37.9560,23.0942,22.9100,0.8850,6.5685,4.0004,359.4088,0.0000,0.0000,0.0000
20.5167,10.1309,79.4329,138.6393,19.2996,8.0627,358.7561,19.0239,357.6024,354.2937,33.1016,2.1982,1.4740,0.0000,0.0000,0.0000,81.5196,311.4155,309.5101,83.4608,201.9745,205.1550,80.5029,205.2463,208.1153,0.0000,0.0000,0.0000,355.4446,339.9695,350.3495,11.6599,359.9508,354.9118,1.4027,355.6675,359.8808,0.0000,0.0000,0.0000,3.0607,353.1457,352.0389,4.3445,358.8622,359.6968,8.7744,352.6522,356.6481,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,320.0972,43.5027,38.0143,22.9807,22.9081,0.8843,6.4549,4.0015,359.4090,0.0000,0.0000,0.0000
20.5333,356.3959,69.9284,143.8919,15.5495,8.1472,358.7814,15.2912,357.9887,354.4078,29.3519,2.0876,1.4166,0.0000,0.0000,0.0000,81.8231,308.7511,306.8738,83.0132,200.2586,203.4509,80.0672,203.9048,206.7930,0.0000,0.0000,0.0000,355.4586,339.9671,350.3497,11.6741,359.9495,354.9115,1.4170,355.6675,359.8808,0.0000,0.0000,0.0000,3.1189,353.1375,352.0384,4.4033,358.8619,359.6968,8.8332,352.6487,356.6475,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.4412,42.8258,38.4515,22.1458,22.8942,0.8789,5.6199,4.0102,359.4099,0.0000,0.0000,0.0000
20.5500,348.0153,62.9980,148.7029,21.1974,8.0186,358.7408,20.9126,357.4004,354.2247,34.9992,2.2578,1.5074,0.0000,0.0000,0.0000,81.9325,307.6995,305.8328,82.8436,199.6693,202.8661,79.9022,203.4304,206.3259,0.0000,0.0000,0.0000,355.4746,339.9644,350.3499,11.6903,359.9480,354.9112,1.4333,355.6674,359.8808,0.0000,0.0000,0.0000,3.0578,353.1461,352.0389,4.3340,358.8623,359.6968,8.7640,352.6528,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.2715,42.6479,38.5675,21.9289,22.8906,0.8776,5.4030,4.0124,359.4101,0.0000,0.0000,0.0000
20.5667,346.4937,61.5977,149.7151,22.4454,7.9889,358.7298,22.1545,357.2647,354.1750,36.2471,2.2986,1.5311,0.0000,0.0000,0.0000,81.9486,307.5405,305.6753,82.8183,199.5838,202.7814,79.8775,203.3611,206.2577,0.0000,0.0000,0.0000,355.4568,339.9674,350.3497,11.6723,359.9496,354.9115,1.4152,355.6675,359.8808,0.0000,0.0000,0.0000,3.0988,353.1403,352.0386,4.3757,358.8621,359.6968,8.8056,352.6503,356.6478,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.2496,42.6248,38.5825,21.9008,22.8902,0.8774,5.3750,4.0127,359.4101,0.0000,0.0000,0.0000
20.5833,340.1137,55.1128,154.6495,29.4348,7.8114,358.6520,29.1076,356.4546,353.8239,43.2356,2.5543,1.6949,0.0000,0.0000,0.0000,82.0087,306.9340,305.0748,82.7225,199.2666,202.4666,79.7844,203.1022,206.0028,0.0000,0.0000,0.0000,355.4687,339.9654,350.3499,11.6781,359.9491,354.9114,1.4210,355.6675,359.8808,0.0000,0.0000,0.0000,3.1027,353.1398,352.0385,4.3806,358.8621,359.6968,8.8105,352.6500,356.6477,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.1741,42.5452,38.6345,21.8043,22.8886,0.8768,5.2785,4.0137,359.4102,0.0000,0.0000,0.0000
20.6000,338.5684,53.3509,156.0747,31.2103,7.7625,358.6273,30.8731,356.2320,353.7126,45.0108,2.6286,1.7467,0.0000,0.0000,0.0000,82.0224,306.7932,304.9352,82.7004,199.1947,202.3954,79.7629,203.0433,205.9448,0.0000,0.0000,0.0000,355.4505,339.9685,350.3496,11.6601,359.9507,354.9118,1.4030,355.6675,359.8808,0.0000,0.0000,0.0000,3.0876,353.1419,352.0387,4.3659,358.8621,359.6968,8.7958,352.6509,356.6479,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.1584,42.5286,38.6453,21.7842,22.8882,0.8767,5.2584,4.0139,359.4102,0.0000,0.0000,0.0000
20.6167,334.4395,48.1331,160.5301,36.1737,7.6154,358.5456,35.8064,355.5624,353.3442,49.9731,2.8636,1.9201,0.0000,0.0000,0.0000,82.0590,306.4113,304.5571,82.6409,199.0034,202.2056,79.7050,202.8858,205.7898,0.0000,0.0000,0.0000,355.4380,339.9706,350.3495,11.6483,359.9518,354.9120,1.3911,355.6675,359.8808,0.0000,0.0000,0.0000,3.0503,353.1471,352.0389,4.3292,358.8623,359.6968,8.7591,352.6530,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.1193,42.4872,38.6724,21.7341,22.8874,0.8764,5.2082,4.0144,359.4103,0.0000,0.0000,0.0000
20.6333,331.7856,44.2724,164.0296,39.3994,7.5094,358.4807,39.0106,355.0813,353.0519,53.1980,3.0440,2.0615,0.0000,0.0000,0.0000,82.0836,306.1518,304.3001,82.6007,198.8761,202.0793,79.6659,202.7805,205.6863,0.0000,0.0000,0.0000,355.4158,339.9744,350.3492,11.6264,359.9538,354.9124,1.3692,355.6676,359.8808,0.0000,0.0000,0.0000,3.0490,353.1473,352.0389,4.3283,358.8623,359.6968,8.7582,352.6531,356.6482,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.0954,42.4619,38.6890,21.7035,22.8869,0.8762,5.1776,4.0148,359.4103,0.0000,0.0000,0.0000
20.6500,328.4449,38.6131,169.3268,43.0925,7.3754,358.3922,42.6763,354.4738,352.6544,56.8898,3.2871,2.2608,0.0000,0.0000,0.0000,82.1166,305.7968,303.9484,82.5461,198.7053,201.9099,79.6127,202.6388,205.5469,0.0000,0.0000,0.0000,355.4441,339.9696,350.3495,11.6556,359.9511,354.9118,1.3984,355.6675,359.8808,0.0000,0.0000,0.0000,3.0262,353.1505,352.0391,4.3060,358.8625,359.6968,8.7360,352.6544,356.6484,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.0760,42.4413,38.7025,21.6786,22.8865,0.8760,5.1527,4.0150,359.4103,0.0000,0.0000,0.0000
20.6667,326.1058,33.7781,173.9151,46.0695,7.2550,358.3077,45.6289,353.9296,352.2751,59.8656,3.5210,2.4601,0.0000,0.0000,0.0000,82.1425,305.5154,303.6697,82.5030,198.5727,201.7785,79.5709,202.5284,205.4383,0.0000,0.0000,0.0000,355.4764,339.9641,350.3500,11.6887,359.9482,354.9112,1.4317,355.6674,359.8808,0.0000,0.0000,0.0000,3.0398,353.1486,352.0390,4.3203,358.8624,359.6968,8.7503,352.6536,356.6483,0.0000,0.0000,0.0000,353.8483,271.2219,272.8675,4.7591,91.8054,356.3259,270.0198,0.0000,0.0000,0.0361,355.1530,12.1235,359.2429,357.2920,5.0783,355.2164,0.2570,358.4318,357.2204,6.4105,347.2666,319.0644,42.4291,38.7105,21.6638,22.8863,0.8760,5.1379,4.0152,359.4103,0.0000,0.0000,0.0000
